id,Shipment Number,Destination,Transportation Mode,Actual Delivery Date,SLA Delivery Date,Cargo Ready Date,SLA ,Carrier,,
2712,1451981,IMU,AIR,2022-02-09 9:00,2022-02-17 0:00,2022-01-20 0:00,28,CARRIER 1,,
2713,1451986,IMU,AIR,2022-01-31 9:00,2022-02-17 0:00,2022-01-20 0:00,28,CARRIER 1,,
2715,1453178,IMU,AIR,2022-02-09 9:00,2022-02-23 0:00,2022-01-26 0:00,28,CARRIER 1,,
2716,1453198,IMU,AIR,2022-02-11 10:30,2022-02-23 0:00,2022-01-26 0:00,28,CARRIER 1,,
2717,1453232,IMU,AIR,2022-02-09 9:00,2022-02-23 0:00,2022-01-26 0:00,28,CARRIER 1,,
2721,1457119,IMU,AIR,2022-02-09 9:00,2022-02-21 0:00,2022-01-24 0:00,28,CARRIER 1,,
2722,1457126,IMU,AIR,2022-02-09 9:00,2022-02-21 0:00,2022-01-24 0:00,28,CARRIER 1,,
2723,1459358,IMU,AIR,2022-02-21 8:00,2022-03-11 0:00,2022-02-11 0:00,28,CARRIER 1,,
2724,1459359,IMU,AIR,2022-02-21 8:00,2022-03-11 0:00,2022-02-11 0:00,28,CARRIER 1,,
2727,1459368,IMU,AIR,2022-02-24 11:30,2022-03-11 0:00,2022-02-11 0:00,28,CARRIER 1,,
2728,1459952,IMU,AIR,2022-02-24 11:30,2022-03-12 0:00,2022-02-12 0:00,28,CARRIER 1,,
2729,1459956,IMU,AIR,2022-03-28 12:00,2022-03-12 0:00,2022-02-12 0:00,28,CARRIER 1,,
2730,1459960,IMU,AIR,2022-02-24 11:30,2022-03-12 0:00,2022-02-12 0:00,28,CARRIER 1,,
2731,1459963,IMU,AIR,2022-02-24 8:00,2022-03-12 0:00,2022-02-12 0:00,28,CARRIER 1,,
2734,1459989,IMU,AIR,2022-02-24 11:30,2022-03-12 0:00,2022-02-12 0:00,28,CARRIER 1,,
2745,1468676,IMU,AIR,2022-03-03 8:00,2022-03-18 0:00,2022-02-18 0:00,28,CARRIER 1,,
2746,1468685,IMU,AIR,2022-03-03 8:00,2022-03-18 0:00,2022-02-18 0:00,28,CARRIER 1,,
2747,1473748,IMU,AIR,2022-03-03 8:00,2022-03-19 0:00,2022-02-19 0:00,28,CARRIER 1,,
2748,1473749,IMU,AIR,2022-03-03 8:00,2022-03-19 0:00,2022-02-19 0:00,28,CARRIER 1,,
2758,1473771,IMU,AIR,2022-03-02 8:30,2022-03-17 0:00,2022-02-17 0:00,28,CARRIER 1,,
2759,1473782,IMU,AIR,2022-03-02 8:30,2022-03-17 0:00,2022-02-17 0:00,28,CARRIER 1,,
2760,1473783,IMU,AIR,2022-03-02 8:30,2022-03-17 0:00,2022-02-17 0:00,28,CARRIER 1,,
2761,1473784,IMU,AIR,2022-02-24 11:30,2022-03-17 0:00,2022-02-17 0:00,28,CARRIER 1,,
2762,1473785,IMU,AIR,2022-02-24 11:30,2022-03-17 0:00,2022-02-17 0:00,28,CARRIER 1,,
2764,1474766,IMU,AIR,2022-03-16 9:00,2022-04-01 0:00,2022-03-04 0:00,28,CARRIER 1,,
2768,1476426,IMU,AIR,2022-03-03 8:00,2022-03-18 0:00,2022-02-18 0:00,28,CARRIER 1,,
2770,1481910,IMU,AIR,2022-03-24 9:30,2022-04-05 0:00,2022-03-08 0:00,28,CARRIER 1,,
2771,1481911,IMU,AIR,2022-03-24 9:30,2022-04-05 0:00,2022-03-08 0:00,28,CARRIER 1,,
2776,1482172,IMU,AIR,2022-03-16 9:00,2022-04-02 0:00,2022-03-05 0:00,28,CARRIER 1,,
2777,1482191,IMU,AIR,2022-03-16 9:00,2022-04-02 0:00,2022-03-05 0:00,28,CARRIER 1,,
2780,1489536,IMU,AIR,2022-03-22 9:00,2022-04-05 0:00,2022-03-08 0:00,28,CARRIER 1,,
2781,1489537,IMU,AIR,2022-03-30 16:00,2022-04-14 0:00,2022-03-17 0:00,28,CARRIER 1,,
2782,1489539,IMU,AIR,2022-03-30 16:00,2022-04-14 0:00,2022-03-17 0:00,28,CARRIER 1,,
2783,1489540,IMU,AIR,2022-03-31 8:00,2022-04-14 0:00,2022-03-17 0:00,28,CARRIER 1,,
2784,1489541,IMU,AIR,2022-03-30 16:00,2022-04-14 0:00,2022-03-17 0:00,28,CARRIER 1,,
2785,1489543,IMU,AIR,2022-03-30 16:00,2022-04-14 0:00,2022-03-17 0:00,28,CARRIER 1,,
2790,1489552,IMU,AIR,2022-04-06 15:00,2022-04-14 0:00,2022-03-17 0:00,28,CARRIER 1,,
2791,1489553,IMU,AIR,2022-04-05 14:00,2022-04-14 0:00,2022-03-17 0:00,28,CARRIER 1,,
2792,1489554,IMU,AIR,2022-03-30 16:00,2022-04-14 0:00,2022-03-17 0:00,28,CARRIER 1,,
2793,1489555,IMU,AIR,2022-04-06 15:00,2022-04-14 0:00,2022-03-17 0:00,28,CARRIER 1,,
2794,1489556,IMU,AIR,2022-04-08 16:00,2022-04-20 0:00,2022-03-23 0:00,28,CARRIER 1,,
2795,1489557,IMU,AIR,2022-04-15 10:00,2022-04-15 0:00,2022-03-18 0:00,28,CARRIER 1,,
2796,1489558,IMU,AIR,2022-04-05 14:00,2022-04-15 0:00,2022-03-18 0:00,28,CARRIER 1,,
2797,1489559,IMU,AIR,2022-04-06 15:00,2022-04-15 0:00,2022-03-18 0:00,28,CARRIER 1,,
2798,1489560,IMU,AIR,2022-04-06 15:00,2022-04-15 0:00,2022-03-18 0:00,28,CARRIER 1,,
2799,1489561,IMU,AIR,2022-04-08 16:00,2022-04-15 0:00,2022-03-18 0:00,28,CARRIER 1,,
2800,1489562,IMU,AIR,2022-04-08 16:00,2022-04-20 0:00,2022-03-23 0:00,28,CARRIER 1,,
2801,1489563,IMU,AIR,2022-04-11 14:00,2022-04-20 0:00,2022-03-23 0:00,28,CARRIER 1,,
2804,1489686,IMU,AIR,2022-04-07 10:00,2022-04-20 0:00,2022-03-23 0:00,28,CARRIER 1,,
2809,1490457,IMU,AIR,2022-03-22 9:00,2022-04-08 0:00,2022-03-11 0:00,28,CARRIER 1,,
2810,1490482,IMU,AIR,2022-03-22 9:00,2022-04-09 0:00,2022-03-12 0:00,28,CARRIER 1,,
2812,1497540,IMU,AIR,2022-04-05 14:00,2022-04-20 0:00,2022-03-23 0:00,28,CARRIER 1,,
2813,1497541,IMU,AIR,2022-04-08 14:30,2022-04-07 0:00,2022-03-10 0:00,28,CARRIER 1,,
2814,1497542,IMU,AIR,2022-04-08 14:30,2022-04-20 0:00,2022-03-23 0:00,28,CARRIER 1,,
2815,1497543,IMU,AIR,2022-04-07 10:00,2022-04-07 0:00,2022-03-10 0:00,28,CARRIER 1,,
2816,1497544,IMU,AIR,2022-04-07 9:30,2022-04-20 0:00,2022-03-23 0:00,28,CARRIER 1,,
2817,1497546,IMU,AIR,2022-04-08 14:30,2022-04-21 0:00,2022-03-24 0:00,28,CARRIER 1,,
2818,1497547,IMU,AIR,2022-04-06 7:30,2022-04-21 0:00,2022-03-24 0:00,28,CARRIER 1,,
2819,1497548,IMU,AIR,2022-04-11 14:00,2022-04-21 0:00,2022-03-24 0:00,28,CARRIER 1,,
2820,1497549,IMU,AIR,2022-04-08 14:30,2022-04-21 0:00,2022-03-24 0:00,28,CARRIER 1,,
2821,1497550,IMU,AIR,2022-04-08 14:30,2022-04-21 0:00,2022-03-24 0:00,28,CARRIER 1,,
2823,1497553,IMU,AIR,2022-03-30 16:00,,2022-03-17 0:00,28,CARRIER 1,,
2826,1497557,IMU,AIR,2022-04-08 14:30,2022-04-15 0:00,2022-03-18 0:00,28,CARRIER 1,,
2827,1497558,IMU,AIR,2022-04-06 15:00,2022-04-15 0:00,2022-03-18 0:00,28,CARRIER 1,,
2841,1498438,IMU,AIR,2022-04-14 10:00,2022-04-15 0:00,2022-03-18 0:00,28,CARRIER 1,,
2842,1498479,IMU,AIR,2022-04-21 14:00,2022-04-15 0:00,2022-03-18 0:00,28,CARRIER 1,,
5803,1505693,IMU,AIR,2022-03-29 13:30,2022-04-01 0:00,2022-03-04 0:00,28,CARRIER 1,,
5805,1506785,IMU,AIR,2022-04-06 13:09,2022-04-18 0:00,2022-03-21 0:00,28,CARRIER 1,,
5819,1521554,IMU,AIR,2022-04-08 14:30,2022-04-21 0:00,2022-03-24 0:00,28,CARRIER 1,,
5822,1523442,IMU,AIR,2022-04-11 14:00,2022-04-27 0:00,2022-03-30 0:00,28,CARRIER 1,,
5823,1523448,IMU,AIR,2022-04-11 14:00,2022-04-27 0:00,2022-03-30 0:00,28,CARRIER 1,,
5824,1523458,IMU,AIR,2022-04-13 8:00,2022-04-27 0:00,2022-03-30 0:00,28,CARRIER 1,,
5825,1523466,IMU,AIR,2022-04-14 10:00,2022-04-27 0:00,2022-03-30 0:00,28,CARRIER 1,,
5830,1523553,IMU,AIR,2022-04-08 14:30,2022-04-27 0:00,2022-03-30 0:00,28,CARRIER 1,,
5841,1528463,IMU,AIR,2022-04-18 8:00,2022-04-29 0:00,2022-04-01 0:00,28,CARRIER 1,,
5842,1528467,IMU,AIR,2022-04-15 10:00,2022-04-29 0:00,2022-04-01 0:00,28,CARRIER 1,,
5860,1535856,IMU,AIR,2022-04-21 14:00,2022-05-06 0:00,2022-04-08 0:00,28,CARRIER 1,,
5861,1535866,IMU,AIR,2022-04-21 14:00,2022-05-06 0:00,2022-04-08 0:00,28,CARRIER 1,,
5862,1535874,IMU,AIR,2022-04-21 14:00,2022-05-06 0:00,2022-04-08 0:00,28,CARRIER 1,,
5863,1535892,IMU,AIR,2022-04-20 14:00,2022-05-05 0:00,2022-04-07 0:00,28,CARRIER 1,,
5864,1535899,IMU,AIR,2022-04-21 14:00,2022-05-06 0:00,2022-04-08 0:00,28,CARRIER 1,,
5865,1535908,IMU,AIR,2022-04-20 14:00,2022-05-05 0:00,2022-04-07 0:00,28,CARRIER 1,,
5882,1540610,IMU,AIR,2022-04-20 15:00,2022-05-06 0:00,2022-04-08 0:00,28,CARRIER 1,,
5911,1547285,IMU,AIR,2022-04-28 8:30,2022-05-13 0:00,2022-04-15 0:00,28,CARRIER 1,,
5958,1554689,IMU,AIR,2022-05-03 12:30,2022-05-16 0:00,2022-04-18 0:00,28,CARRIER 1,,
5976,1556258,IMU,AIR,2022-05-03 12:30,2022-05-16 0:00,2022-04-18 0:00,28,CARRIER 1,,
5980,1556620,IMU,AIR,2022-05-02 12:30,2022-05-20 0:00,2022-04-22 0:00,28,CARRIER 1,,
6028,1566325,IMU,AIR,2022-05-11 9:00,2022-05-27 0:00,2022-04-29 0:00,,CARRIER 1,,
6029,1566339,IMU,AIR,2022-05-11 9:00,2022-05-27 0:00,2022-04-29 0:00,28,CARRIER 1,,
6030,1566411,IMU,AIR,2022-05-12 10:30,2022-05-27 0:00,2022-04-29 0:00,28,CARRIER 1,,
6031,1566417,IMU,AIR,2022-05-11 9:00,2022-05-27 0:00,2022-04-29 0:00,28,CARRIER 1,,
5867,22223618,IMU,AIR,2022-04-15 8:52,2022-04-27 0:00,2022-03-30 0:00,28,CARRIER 2,,
5902,22223742,IMU,AIR,2022-04-18 5:59,2022-05-05 0:00,2022-04-07 0:00,28,CARRIER 2,,
5903,22223744,IMU,AIR,2022-04-15 5:59,2022-05-05 0:00,2022-04-07 0:00,28,CARRIER 2,,
5932,22223749,IMU,AIR,2022-04-20 8:59,2022-05-05 0:00,2022-04-07 0:00,28,CARRIER 2,,
5936,22223753A,IMU,AIR,2022-04-21 9:42,2022-05-05 0:00,2022-04-07 0:00,28,CARRIER 2,,
5937,22223753B,IMU,AIR,2022-04-21 7:42,2022-05-05 0:00,2022-04-07 0:00,28,CARRIER 2,,
5938,22223753C,IMU,AIR,2022-04-21 7:42,2022-05-05 0:00,2022-04-07 0:00,28,CARRIER 2,,
5939,22223753D,IMU,AIR,2022-04-21 7:42,2022-05-05 0:00,2022-04-07 0:00,28,CARRIER 2,,
5974,22223819,IMU,AIR,2022-04-22 7:14,2022-05-11 0:00,2022-04-13 0:00,28,CARRIER 2,,
5832,22230277,IMU,AIR,2022-03-30 1:16,2022-04-19 0:00,2022-03-22 0:00,28,CARRIER 2,,
5843,22230355,IMU,AIR,2022-04-11 13:00,2022-04-22 0:00,2022-03-25 0:00,28,CARRIER 2,,
5844,HKG171353,IMU,AIR,2022-04-07 14:00,2022-04-21 0:00,2022-03-24 0:00,28,CARRIER 3,,
5845,HKG171354,IMU,AIR,2022-04-08 12:12,2022-04-21 0:00,2022-03-24 0:00,28,CARRIER 3,,
5846,HKG171355,IMU,AIR,2022-04-07 8:30,2022-04-21 0:00,2022-03-24 0:00,28,CARRIER 3,,
5868,HKG171356,IMU,AIR,2022-04-07 7:00,2022-04-21 0:00,2022-03-24 0:00,28,CARRIER 3,,
5869,HKG171357,IMU,AIR,2022-04-07 14:00,2022-04-21 0:00,2022-03-24 0:00,28,CARRIER 3,,
5870,HKG171358,IMU,AIR,2022-04-07 11:30,2022-04-21 0:00,2022-03-24 0:00,28,CARRIER 3,,
5871,HKG171359,IMU,AIR,2022-04-13 8:05,2022-04-21 0:00,2022-03-24 0:00,28,CARRIER 3,,
5888,HKG171433,IMU,AIR,2022-04-15 2:00,2022-05-02 0:00,2022-04-04 0:00,28,CARRIER 3,,
5889,HKG171434,IMU,AIR,2022-04-14 0:00,2022-05-02 0:00,2022-04-04 0:00,28,CARRIER 3,,
5890,HKG171435,IMU,AIR,2022-04-15 0:45,2022-05-02 0:00,2022-04-04 0:00,28,CARRIER 3,,
5900,HKG171436,IMU,AIR,2022-04-18 0:00,2022-05-02 0:00,2022-04-04 0:00,28,CARRIER 3,,
5885,HKG171437,IMU,AIR,2022-04-14 0:00,2022-05-02 0:00,2022-04-04 0:00,28,CARRIER 3,,
5886,HKG171438,IMU,AIR,2022-04-13 9:50,2022-05-02 0:00,2022-04-04 0:00,28,CARRIER 3,,
5914,HKG171439,IMU,AIR,2022-04-18 0:00,2022-05-04 0:00,2022-04-06 0:00,28,CARRIER 3,,
5887,HKG171440,IMU,AIR,2022-04-15 8:30,,2022-04-04 0:00,28,CARRIER 3,,
5901,HKG171441,IMU,AIR,2022-04-15 5:45,2022-05-02 0:00,2022-04-04 0:00,28,CARRIER 3,,
5959,HKG171462,IMU,AIR,2022-04-19 0:00,2022-05-07 0:00,2022-04-09 0:00,28,CARRIER 3,,
5960,HKG171463,IMU,AIR,2022-04-19 5:35,2022-05-07 0:00,2022-04-09 0:00,28,CARRIER 3,,
5961,HKG171464,IMU,AIR,2022-04-19 5:35,2022-05-07 0:00,2022-04-09 0:00,28,CARRIER 3,,
5962,HKG171465,IMU,AIR,2022-04-18 0:00,2022-05-07 0:00,2022-04-09 0:00,28,CARRIER 3,,
5963,HKG171466,IMU,AIR,2022-04-22 0:00,2022-05-07 0:00,2022-04-09 0:00,28,CARRIER 3,,
5994,HKG171476,IMU,AIR,2022-04-26 0:00,2022-05-14 0:00,2022-04-16 0:00,28,CARRIER 3,,
6007,HKG171477,IMU,AIR,2022-04-22 5:00,2022-05-12 0:00,2022-04-14 0:00,28,CARRIER 3,,
6008,HKG171478,IMU,AIR,2022-04-26 0:00,2022-05-14 0:00,2022-04-16 0:00,28,CARRIER 3,,
6009,HKG171479,IMU,AIR,2022-04-28 5:00,2022-05-14 0:00,2022-04-16 0:00,28,CARRIER 3,,
6010,HKG171480,IMU,AIR,2022-04-26 5:00,2022-05-14 0:00,2022-04-16 0:00,28,CARRIER 3,,
6011,HKG171481,IMU,AIR,2022-04-25 5:00,2022-05-14 0:00,2022-04-16 0:00,28,CARRIER 3,,
6012,HKG171482,IMU,AIR,2022-04-25 5:00,2022-05-14 0:00,2022-04-16 0:00,28,CARRIER 3,,
6013,HKG171483,IMU,AIR,2022-04-26 5:00,2022-05-14 0:00,2022-04-16 0:00,28,CARRIER 3,,
6033,HKG171551,IMU,AIR,2022-04-28 5:00,2022-05-17 0:00,2022-04-19 0:00,28,CARRIER 3,,
6034,HKG171552,IMU,AIR,2022-05-02 5:00,2022-05-17 0:00,2022-04-19 0:00,28,CARRIER 3,,
6035,HKG171553,IMU,AIR,2022-04-28 5:00,2022-05-17 0:00,2022-04-19 0:00,28,CARRIER 3,,
6036,HKG171554,IMU,AIR,2022-04-28 5:00,2022-05-17 0:00,2022-04-19 0:00,28,CARRIER 3,,
6049,HKG171555,IMU,AIR,2022-05-09 5:00,2022-05-20 0:00,2022-04-22 0:00,28,CARRIER 3,,
6050,HKG171556,IMU,AIR,2022-05-09 5:00,2022-05-20 0:00,2022-04-22 0:00,28,CARRIER 3,,
6051,HKG171557,IMU,AIR,2022-05-09 5:00,2022-05-20 0:00,2022-04-22 0:00,28,CARRIER 3,,
6052,HKG171558,IMU,AIR,2022-05-02 5:00,2022-05-20 0:00,2022-04-22 0:00,28,CARRIER 3,,
6053,HKG171559,IMU,AIR,2022-05-09 5:00,2022-05-20 0:00,2022-04-22 0:00,28,CARRIER 3,,
6054,HKG171560,IMU,AIR,2022-05-04 5:00,2022-05-20 0:00,2022-04-22 0:00,28,CARRIER 3,,
6055,HKG171561,IMU,AIR,2022-05-03 5:00,2022-05-20 0:00,2022-04-22 0:00,28,CARRIER 3,,
6082,HKG171582,IMU,AIR,2022-05-09 5:00,2022-05-24 0:00,2022-04-26 0:00,28,CARRIER 3,,
6083,HKG171583,IMU,AIR,2022-05-04 5:00,2022-05-24 0:00,2022-04-26 0:00,28,CARRIER 3,,
6084,HKG171584,IMU,AIR,2022-05-05 5:00,2022-05-24 0:00,2022-04-26 0:00,28,CARRIER 3,,
6085,HKG171585,IMU,AIR,2022-05-04 5:00,2022-05-24 0:00,2022-04-26 0:00,28,CARRIER 3,,
6086,HKG171586,IMU,AIR,2022-05-05 5:00,2022-05-25 0:00,2022-04-27 0:00,28,CARRIER 3,,
6090,HKG171587,IMU,AIR,2022-05-05 5:00,2022-05-25 0:00,2022-04-27 0:00,28,CARRIER 3,,
6087,HKG171588,IMU,AIR,2022-05-10 5:00,2022-05-25 0:00,2022-04-27 0:00,28,CARRIER 3,,
6088,HKG171589,IMU,AIR,2022-05-05 5:00,2022-05-24 0:00,2022-04-26 0:00,28,CARRIER 3,,
6089,HKG171590,IMU,AIR,2022-05-10 5:00,2022-05-25 0:00,2022-04-27 0:00,28,CARRIER 3,,
6144,HKG171620,IMU,AIR,2022-05-12 15:00,2022-06-01 0:00,2022-05-04 0:00,28,CARRIER 3,,
6145,HKG171621,IMU,AIR,2022-05-12 15:00,2022-06-01 0:00,2022-05-04 0:00,28,CARRIER 3,,
6165,HKG171622,IMU,AIR,2022-05-13 15:00,2022-06-02 0:00,2022-05-05 0:00,28,CARRIER 3,,
6146,HKG171623,IMU,AIR,2022-05-12 15:00,2022-06-01 0:00,2022-05-04 0:00,28,CARRIER 3,,
6147,HKG171624,IMU,AIR,2022-05-11 15:00,2022-06-01 0:00,2022-05-04 0:00,28,CARRIER 3,,
6148,HKG171625,IMU,AIR,2022-05-11 15:00,2022-06-01 0:00,2022-05-04 0:00,,CARRIER 3,,
6149,HKG171626,IMU,AIR,2022-05-11 15:00,2022-06-01 0:00,2022-05-04 0:00,28,CARRIER 3,,
6150,HKG171627,IMU,AIR,2022-05-12 15:00,2022-06-02 0:00,2022-05-05 0:00,28,CARRIER 3,,
6164,HKG171628,IMU,AIR,2022-05-12 15:00,2022-06-02 0:00,2022-05-05 0:00,28,CARRIER 3,,
6166,HKG171629,IMU,AIR,2022-05-12 15:00,2022-06-02 0:00,2022-05-05 0:00,28,CARRIER 3,,
6167,HKG171630,IMU,AIR,2022-05-12 15:00,2022-06-02 0:00,2022-05-05 0:00,28,CARRIER 3,,
6168,HKG171632,IMU,AIR,2022-05-12 15:00,2022-06-02 0:00,2022-05-05 0:00,28,CARRIER 3,,
6169,HKG171633,IMU,AIR,2022-05-12 15:00,2022-06-02 0:00,2022-05-05 0:00,28,CARRIER 3,,
1942,1212917,SYD,AIR,2021-10-12 12:00,2021-09-30 0:00,2021-09-09 0:00,21,CARRIER 1,,
2073,1260305,IMC,AIR,2021-08-26 12:00,2021-09-03 0:00,2021-08-13 0:00,21,CARRIER 1,,
2076,1260385,SYD,AIR,2021-08-19 12:00,2021-09-03 0:00,2021-08-13 0:00,21,CARRIER 1,,
2077,1260403,IMU,AIR,2021-08-27 8:30,2021-09-04 0:00,2021-08-14 0:00,21,CARRIER 1,,
2078,1260416,IMU,AIR,2021-08-24 8:00,2021-09-04 0:00,2021-08-14 0:00,21,CARRIER 1,,
2079,1260439,IMU,AIR,2021-08-24 8:00,2021-09-04 0:00,2021-08-14 0:00,21,CARRIER 1,,
2080,1260474,IMU,AIR,2021-08-25 9:00,2021-09-04 0:00,2021-08-14 0:00,21,CARRIER 1,,
2082,1262746,IMC,AIR,2021-08-30 11:00,2021-09-03 0:00,2021-08-13 0:00,21,CARRIER 1,,
2083,1262761,SYD,AIR,2021-08-19 12:00,,2021-08-13 0:00,21,CARRIER 1,,
2084,1262787,IMU,AIR,2021-08-25 8:30,2021-09-03 0:00,2021-08-13 0:00,21,CARRIER 1,,
2085,1262840,IMU,AIR,2021-08-24 8:00,2021-09-03 0:00,2021-08-13 0:00,21,CARRIER 1,,
2086,1268843,IMU,AIR,2021-09-15 20:00,2021-09-07 0:00,2021-08-17 0:00,21,CARRIER 1,,
2087,1268853,IMU,AIR,2021-08-31 8:00,2021-09-07 0:00,2021-08-17 0:00,21,CARRIER 1,,
2088,1268861,IMU,AIR,2021-09-02 13:00,2021-09-07 0:00,2021-08-17 0:00,21,CARRIER 1,,
2090,1268868,IMU,AIR,2021-08-25 8:30,2021-09-07 0:00,2021-08-17 0:00,21,CARRIER 1,,
2091,1268874,IMU,AIR,2021-08-25 7:00,2021-09-07 0:00,2021-08-17 0:00,21,CARRIER 1,,
2092,1268885,SYD,AIR,2021-08-26 12:00,2021-09-08 0:00,2021-08-18 0:00,21,CARRIER 1,,
2093,1268897,SYD,AIR,2021-08-26 12:00,2021-09-10 0:00,2021-08-20 0:00,21,CARRIER 1,,
2096,1268919,IMC,AIR,2021-09-22 12:00,2021-09-10 0:00,2021-08-20 0:00,21,CARRIER 1,,
2098,1268939,IMC,AIR,2021-09-22 12:00,2021-09-08 0:00,2021-08-18 0:00,21,CARRIER 1,,
2099,1268953,IMU,AIR,2021-08-31 8:30,2021-09-08 0:00,2021-08-18 0:00,21,CARRIER 1,,
2100,1268959,IMC,AIR,2021-09-22 12:00,2021-09-08 0:00,2021-08-18 0:00,21,CARRIER 1,,
2102,1268971,IMC,AIR,2021-09-22 12:00,2021-09-10 0:00,2021-08-20 0:00,21,CARRIER 1,,
2103,1268973,IMU,AIR,2021-09-07 8:30,2021-09-09 0:00,2021-08-19 0:00,21,CARRIER 1,,
2104,1268983,IMU,AIR,2021-09-03 11:30,2021-09-09 0:00,2021-08-19 0:00,21,CARRIER 1,,
2105,1268990,IMU,AIR,2021-09-02 13:00,2021-09-09 0:00,2021-08-19 0:00,21,CARRIER 1,,
2106,1268999,IMU,AIR,2021-08-31 8:00,2021-09-09 0:00,2021-08-19 0:00,21,CARRIER 1,,
2107,1269014,IMU,AIR,2021-09-07 8:30,2021-09-10 0:00,2021-08-20 0:00,21,CARRIER 1,,
2108,1269019,IMU,AIR,2021-09-03 11:30,2021-09-10 0:00,2021-08-20 0:00,21,CARRIER 1,,
2109,1269022,IMU,AIR,2021-08-27 8:30,2021-09-10 0:00,2021-08-20 0:00,21,CARRIER 1,,
2112,1269036,IMU,AIR,2021-09-03 11:30,2021-09-10 0:00,2021-08-20 0:00,21,CARRIER 1,,
2113,1269040,IMU,AIR,2021-09-02 13:00,2021-09-10 0:00,2021-08-20 0:00,21,CARRIER 1,,
2115,1269046,IMU,AIR,2021-09-02 12:00,2021-09-11 0:00,2021-08-21 0:00,21,CARRIER 1,,
2116,1269052,IMU,AIR,2021-09-02 12:00,2021-09-11 0:00,2021-08-21 0:00,21,CARRIER 1,,
2117,1269088,IMU,AIR,2021-09-09 12:30,2021-09-11 0:00,2021-08-21 0:00,21,CARRIER 1,,
2118,1269093,IMU,AIR,2021-09-09 12:30,2021-09-11 0:00,2021-08-21 0:00,21,CARRIER 1,,
2119,1269097,IMU,AIR,2021-09-02 12:00,2021-09-11 0:00,2021-08-21 0:00,21,CARRIER 1,,
2120,1269104,IMU,AIR,2021-09-02 12:00,2021-09-11 0:00,2021-08-21 0:00,21,CARRIER 1,,
2121,1269157,IMU,AIR,2021-08-31 8:30,2021-09-10 0:00,2021-08-20 0:00,21,CARRIER 1,,
2122,1269164,IMU,AIR,2021-09-03 11:30,2021-09-10 0:00,2021-08-20 0:00,21,CARRIER 1,,
2123,1269167,IMU,AIR,2021-09-03 8:00,2021-09-10 0:00,2021-08-20 0:00,21,CARRIER 1,,
2125,1277583,IMU,AIR,2021-09-09 8:00,2021-09-15 0:00,2021-08-25 0:00,21,CARRIER 1,,
2126,1277586,IMU,AIR,2021-09-09 8:00,2021-09-15 0:00,2021-08-25 0:00,21,CARRIER 1,,
2127,1277589,IMU,AIR,2021-09-09 8:00,2021-09-15 0:00,2021-08-25 0:00,21,CARRIER 1,,
2129,1277591,SYD,AIR,2021-08-31 12:00,2021-09-15 0:00,2021-08-25 0:00,21,CARRIER 1,,
2131,1278168,IMU,AIR,2021-09-09 8:00,2021-09-16 0:00,2021-08-26 0:00,21,CARRIER 1,,
2132,1278170,SYD,AIR,2021-09-01 12:00,2021-09-16 0:00,2021-08-26 0:00,21,CARRIER 1,,
2133,1278171,IMU,AIR,2021-09-02 12:00,2021-09-17 0:00,2021-08-27 0:00,21,CARRIER 1,,
2134,1278172,IMC,AIR,2021-09-02 12:00,2021-09-17 0:00,2021-08-27 0:00,21,CARRIER 1,,
2136,1278175,IMU,AIR,2021-09-27 12:00,2021-09-18 0:00,2021-08-28 0:00,,CARRIER 1,,
2137,1278176,IMU,AIR,2021-09-09 8:00,2021-09-18 0:00,2021-08-28 0:00,21,CARRIER 1,,
2138,1278177,IMU,AIR,2021-09-09 8:00,2021-09-18 0:00,2021-08-28 0:00,21,CARRIER 1,,
2140,1278180,IMU,AIR,2021-09-09 12:30,2021-09-18 0:00,2021-08-28 0:00,21,CARRIER 1,,
2141,1278182,IMU,AIR,2021-09-09 8:00,2021-09-18 0:00,2021-08-28 0:00,21,CARRIER 1,,
2142,1278184,IMU,AIR,2021-09-14 10:30,2021-09-18 0:00,2021-08-28 0:00,21,CARRIER 1,,
2143,1278186,IMU,AIR,2021-09-14 10:30,2021-09-18 0:00,2021-08-28 0:00,21,CARRIER 1,,
2152,1282027,IMC,AIR,2021-09-13 12:00,2021-09-17 0:00,2021-08-27 0:00,21,CARRIER 1,,
2153,1282034,SYD,AIR,2021-09-01 12:00,2021-09-17 0:00,2021-08-27 0:00,21,CARRIER 1,,
2155,1282096,IMU,AIR,2021-09-09 12:30,2021-09-17 0:00,2021-08-27 0:00,21,CARRIER 1,,
2156,1282121,IMU,AIR,2021-09-10 7:30,2021-09-17 0:00,2021-08-27 0:00,21,CARRIER 1,,
2158,1288811,IMC,AIR,2021-09-14 12:00,2021-09-23 0:00,2021-09-02 0:00,21,CARRIER 1,,
2160,1289056,IMU,AIR,2021-09-15 9:30,2021-09-23 0:00,2021-09-02 0:00,21,CARRIER 1,,
2161,1289133,IMU,AIR,2021-09-14 10:30,2021-09-23 0:00,2021-09-02 0:00,21,CARRIER 1,,
2162,1289148,IMU,AIR,2021-09-16 11:00,2021-09-24 0:00,2021-09-03 0:00,21,CARRIER 1,,
2163,1289160,IMU,AIR,2021-09-22 7:30,2021-09-24 0:00,2021-09-03 0:00,21,CARRIER 1,,
2164,1289167,IMU,AIR,2021-09-16 11:00,,2021-09-03 0:00,21,CARRIER 1,,
